subject_id,object,colour,typicality,object_en,colour_en
181,Erbsen,orange,23,peas,orange
181,Erbsen,rot,0,peas,red
181,Erdbeere,blau,0,strawberry,blue
181,Erdbeere,gelb,76,strawberry,yellow
181,Erdbeere,grau,0,strawberry,gray
181,Erdbeere,lila,0,strawberry,lilac
181,Erdbeere,rot,100,strawberry,red
181,Gurke,blau,3,cucumber,blue
181,Gurke,braun,37,cucumber,brown
181,Gurke,gelb,82,cucumber,yellow
181,Gurke,gruen,100,cucumber,green
181,Gurke,rot,11,cucumber,red
181,Kartoffeln,blau,0,potatoes,blue
181,Kartoffeln,braun,100,potatoes,brown
181,Kartoffeln,gruen,0,potatoes,green
181,Kartoffeln,orange,67,potatoes,orange
181,Kartoffeln,rot,67,potatoes,red
181,Kirsche,blau,2,cherry,blue
181,Kirsche,gelb,0,cherry,yellow
181,Kirsche,gruen,0,cherry,green
181,Kirsche,lila,0,cherry,lilac
181,Kirsche,rot,100,cherry,red
181,Mandarine,blau,0,mandarine,blue
181,Mandarine,gruen,0,mandarine,green
181,Mandarine,lila,0,mandarine,lilac
181,Mandarine,orange,100,mandarine,orange
181,Mandarine,rot,8,mandarine,red
181,Moehre,blau,0,carrots,blue
181,Moehre,gruen,39,carrots,green
181,Moehre,lila,0,carrots,lilac
181,Moehre,orange,100,carrots,orange
181,Moehre,rot,67,carrots,red
181,Paprika,blau,2,pepper,blue
181,Paprika,braun,33,pepper,brown
181,Paprika,gruen,100,pepper,green
181,Paprika,rot,100,pepper,red
181,Paprika,schwarz,9,pepper,black
181,Socken,blau,100,socks,blue
181,Socken,braun,75,socks,brown
181,Socken,gelb,84,socks,yellow
181,Socken,grau,100,socks,gray
181,Socken,gruen,98,socks,green
181,Socken,lila,77,socks,lilac
181,Socken,orange,88,socks,orange
181,Socken,rot,86,socks,red
181,Socken,schwarz,100,socks,black
181,Sonnenbrille,blau,72,suglasses,blue
181,Sonnenbrille,braun,10,suglasses,brown
181,Sonnenbrille,gelb,70,suglasses,yellow
181,Sonnenbrille,grau,100,suglasses,gray
181,Sonnenbrille,gruen,28,suglasses,green
181,Sonnenbrille,lila,28,suglasses,lilac
181,Sonnenbrille,orange,41,suglasses,orange
181,Sonnenbrille,rot,57,suglasses,red
181,Sonnenbrille,schwarz,100,suglasses,black
181,Tomate,blau,0,tomato,blue
181,Tomate,gelb,67,tomato,yellow
181,Tomate,gruen,78,tomato,green
181,Tomate,lila,0,tomato,lilac
181,Tomate,rot,100,tomato,red
181,Trauben,blau,70,grapes,blue
181,Trauben,gelb,62,grapes,yellow
181,Trauben,grau,61,grapes,gray
181,Trauben,orange,13,grapes,orange
181,Trauben,schwarz,78,grapes,black
181,Waescheklammer,blau,84,clothes.peg,blue
181,Waescheklammer,braun,75,clothes.peg,brown
181,Waescheklammer,gelb,96,clothes.peg,yellow
181,Waescheklammer,grau,27,clothes.peg,gray
181,Waescheklammer,gruen,98,clothes.peg,green
181,Waescheklammer,lila,81,clothes.peg,lilac
181,Waescheklammer,orange,98,clothes.peg,orange
181,Waescheklammer,rot,86,clothes.peg,red
181,Waescheklammer,schwarz,14,clothes.peg,black
181,Walnuss,blau,0,walnut,blue
181,Walnuss,braun,100,walnut,brown
181,Walnuss,gelb,28,walnut,yellow
181,Walnuss,gruen,2,walnut,green
181,Walnuss,rot,0,walnut,red
181,Zitrone,blau,0,lemon,blue
181,Zitrone,gelb,100,lemon,yellow
181,Zitrone,gruen,57,lemon,green
181,Zitrone,orange,0,lemon,orange
181,Zitrone,rot,14,lemon,red
181,Zucchini,blau,0,courgettes,blue
181,Zucchini,braun,29,courgettes,brown
181,Zucchini,gelb,72,courgettes,yellow
181,Zucchini,gruen,100,courgettes,green
181,Zucchini,rot,8,courgettes,red
182,Ananas,blau,0,pineapple,blue
182,Ananas,braun,100,pineapple,brown
182,Ananas,gruen,0,pineapple,green
182,Ananas,lila,0,pineapple,lilac
182,Ananas,rot,0,pineapple,red
182,Aprikose,blau,0,apricot,blue
182,Aprikose,gelb,100,apricot,yellow
182,Aprikose,gruen,0,apricot,green
182,Aprikose,lila,0,apricot,lilac
182,Aprikose,rot,39,apricot,red
182,Aubergine,blau,0,aubergine,blue
182,Aubergine,gelb,0,aubergine,yellow
182,Aubergine,gruen,0,aubergine,green
182,Aubergine,rot,0,aubergine,red
182,Aubergine,schwarz,100,aubergine,black
182,Avocado,blau,0,avocado,blue
182,Avocado,gelb,0,avocado,yellow
182,Avocado,gruen,100,avocado,green
182,Avocado,lila,0,avocado,lilac
182,Avocado,rot,0,avocado,red
182,Banane,blau,0,banana,blue
182,Banane,braun,0,banana,brown
182,Banane,gelb,100,banana,yellow
182,Banane,gruen,0,banana,green
182,Banane,rot,0,banana,red
182,Birne,blau,0,pear,blue
182,Birne,gruen,100,pear,green
182,Birne,lila,0,pear,lilac
182,Birne,orange,0,pear,orange
182,Birne,rot,0,pear,red
182,Bohnen,blau,0,beans,blue
182,Bohnen,gelb,19,beans,yellow
182,Bohnen,gruen,100,beans,green
182,Bohnen,orange,57,beans,orange
182,Bohnen,rot,0,beans,red
182,Bueroklammer,blau,100,paper.clip,blue
182,Bueroklammer,braun,60,paper.clip,brown
182,Bueroklammer,gelb,91,paper.clip,yellow
182,Bueroklammer,grau,36,paper.clip,gray
182,Bueroklammer,gruen,66,paper.clip,green
182,Bueroklammer,lila,82,paper.clip,lilac
182,Bueroklammer,orange,67,paper.clip,orange
182,Bueroklammer,rot,98,paper.clip,red
182,Bueroklammer,schwarz,89,paper.clip,black
182,Erbsen,blau,0,peas,blue
182,Erbsen,gelb,40,peas,yellow
182,Erbsen,gruen,100,peas,green
182,Erbsen,orange,0,peas,orange
182,Erbsen,rot,0,peas,red
182,Erdbeere,blau,0,strawberry,blue
182,Erdbeere,gelb,0,strawberry,yellow
182,Erdbeere,grau,0,strawberry,gray
182,Erdbeere,lila,0,strawberry,lilac
182,Erdbeere,rot,100,strawberry,red
182,Gurke,blau,0,cucumber,blue
182,Gurke,braun,0,cucumber,brown
182,Gurke,gelb,31,cucumber,yellow
182,Gurke,gruen,100,cucumber,green
182,Gurke,rot,0,cucumber,red
182,Kartoffeln,blau,0,potatoes,blue
182,Kartoffeln,braun,100,potatoes,brown
182,Kartoffeln,gruen,0,potatoes,green
182,Kartoffeln,orange,28,potatoes,orange
182,Kartoffeln,rot,47,potatoes,red
182,Kirsche,blau,0,cherry,blue
182,Kirsche,gelb,0,cherry,yellow
182,Kirsche,gruen,0,cherry,green
182,Kirsche,lila,0,cherry,lilac
182,Kirsche,rot,100,cherry,red
182,Mandarine,blau,0,mandarine,blue
182,Mandarine,gruen,0,mandarine,green
182,Mandarine,lila,0,mandarine,lilac
182,Mandarine,orange,100,mandarine,orange
182,Mandarine,rot,0,mandarine,red
182,Moehre,blau,0,carrots,blue
182,Moehre,gruen,0,carrots,green
182,Moehre,lila,0,carrots,lilac
182,Moehre,orange,100,carrots,orange
182,Moehre,rot,0,carrots,red
182,Paprika,blau,0,pepper,blue
182,Paprika,braun,0,pepper,brown
182,Paprika,gruen,100,pepper,green
182,Paprika,rot,100,pepper,red
182,Paprika,schwarz,0,pepper,black
182,Socken,blau,66,socks,blue
182,Socken,braun,74,socks,brown
182,Socken,gelb,64,socks,yellow
182,Socken,grau,79,socks,gray
182,Socken,gruen,81,socks,green
182,Socken,lila,81,socks,lilac
182,Socken,orange,54,socks,orange
182,Socken,rot,79,socks,red
182,Socken,schwarz,100,socks,black
182,Sonnenbrille,blau,72,suglasses,blue
182,Sonnenbrille,braun,57,suglasses,brown
182,Sonnenbrille,gelb,61,suglasses,yellow
182,Sonnenbrille,grau,36,suglasses,gray
182,Sonnenbrille,gruen,68,suglasses,green
182,Sonnenbrille,lila,87,suglasses,lilac
182,Sonnenbrille,orange,69,suglasses,orange
182,Sonnenbrille,rot,93,suglasses,red
182,Sonnenbrille,schwarz,100,suglasses,black
182,Tomate,blau,0,tomato,blue
182,Tomate,gelb,6,tomato,yellow
182,Tomate,gruen,0,tomato,green
182,Tomate,lila,0,tomato,lilac
182,Tomate,rot,100,tomato,red
182,Trauben,blau,76,grapes,blue
182,Trauben,gelb,0,grapes,yellow
182,Trauben,grau,24,grapes,gray
182,Trauben,orange,0,grapes,orange
182,Trauben,schwarz,100,grapes,black
182,Waescheklammer,blau,73,clothes.peg,blue
182,Waescheklammer,braun,38,clothes.peg,brown
182,Waescheklammer,gelb,66,clothes.peg,yellow
182,Waescheklammer,grau,20,clothes.peg,gray
182,Waescheklammer,gruen,91,clothes.peg,green
182,Waescheklammer,lila,57,clothes.peg,lilac
182,Waescheklammer,orange,62,clothes.peg,orange
182,Waescheklammer,rot,96,clothes.peg,red
182,Waescheklammer,schwarz,72,clothes.peg,black
182,Walnuss,blau,0,walnut,blue
182,Walnuss,braun,100,walnut,brown
182,Walnuss,gelb,0,walnut,yellow
182,Walnuss,gruen,0,walnut,green
182,Walnuss,rot,0,walnut,red
182,Zitrone,blau,0,lemon,blue
182,Zitrone,gelb,100,lemon,yellow
182,Zitrone,gruen,0,lemon,green
182,Zitrone,orange,0,lemon,orange
182,Zitrone,rot,0,lemon,red
182,Zucchini,blau,0,courgettes,blue
182,Zucchini,braun,0,courgettes,brown
182,Zucchini,gelb,0,courgettes,yellow
182,Zucchini,gruen,100,courgettes,green
182,Zucchini,rot,0,courgettes,red
183,Ananas,blau,0,pineapple,blue
183,Ananas,braun,100,pineapple,brown
183,Ananas,gruen,0,pineapple,green
183,Ananas,lila,0,pineapple,lilac
183,Ananas,rot,0,pineapple,red
183,Aprikose,blau,0,apricot,blue
183,Aprikose,gelb,100,apricot,yellow
183,Aprikose,gruen,0,apricot,green
183,Aprikose,lila,0,apricot,lilac
183,Aprikose,rot,0,apricot,red
183,Aubergine,blau,0,aubergine,blue
183,Aubergine,gelb,0,aubergine,yellow
183,Aubergine,gruen,0,aubergine,green
183,Aubergine,rot,0,aubergine,red
183,Aubergine,schwarz,100,aubergine,black
183,Avocado,blau,0,avocado,blue
183,Avocado,gelb,0,avocado,yellow
183,Avocado,gruen,100,avocado,green
183,Avocado,lila,0,avocado,lilac
183,Avocado,rot,0,avocado,red
183,Banane,blau,0,banana,blue
183,Banane,braun,29,banana,brown
183,Banane,gelb,100,banana,yellow
183,Banane,gruen,48,banana,green
183,Banane,rot,0,banana,red
183,Birne,blau,0,pear,blue
183,Birne,gruen,84,pear,green
183,Birne,lila,0,pear,lilac
183,Birne,orange,0,pear,orange
183,Birne,rot,0,pear,red
183,Bohnen,blau,0,beans,blue
183,Bohnen,gelb,0,beans,yellow
183,Bohnen,gruen,100,beans,green
183,Bohnen,orange,0,beans,orange
183,Bohnen,rot,0,beans,red
183,Bueroklammer,blau,17,paper.clip,blue
183,Bueroklammer,braun,100,paper.clip,brown
183,Bueroklammer,gelb,18,paper.clip,yellow
183,Bueroklammer,grau,24,paper.clip,gray
183,Bueroklammer,gruen,18,paper.clip,green
183,Bueroklammer,lila,0,paper.clip,lilac
183,Bueroklammer,orange,82,paper.clip,orange
183,Bueroklammer,rot,21,paper.clip,red
183,Bueroklammer,schwarz,49,paper.clip,black
183,Erbsen,blau,0,peas,blue
183,Erbsen,gelb,0,peas,yellow
183,Erbsen,gruen,100,peas,green
183,Erbsen,orange,0,peas,orange
183,Erbsen,rot,0,peas,red
183,Erdbeere,blau,0,strawberry,blue
183,Erdbeere,gelb,0,strawberry,yellow
183,Erdbeere,grau,0,strawberry,gray
183,Erdbeere,lila,0,strawberry,lilac
183,Erdbeere,rot,100,strawberry,red
183,Gurke,blau,0,cucumber,blue
183,Gurke,braun,0,cucumber,brown
183,Gurke,gelb,0,cucumber,yellow
183,Gurke,gruen,100,cucumber,green
183,Gurke,rot,0,cucumber,red
183,Kartoffeln,blau,0,potatoes,blue
183,Kartoffeln,braun,100,potatoes,brown
183,Kartoffeln,gruen,0,potatoes,green
183,Kartoffeln,orange,74,potatoes,orange
183,Kartoffeln,rot,0,potatoes,red
183,Kirsche,blau,0,cherry,blue
183,Kirsche,gelb,0,cherry,yellow
183,Kirsche,gruen,0,cherry,green
183,Kirsche,lila,0,cherry,lilac
183,Kirsche,rot,100,cherry,red
183,Mandarine,blau,0,mandarine,blue
183,Mandarine,gruen,0,mandarine,green
183,Mandarine,lila,0,mandarine,lilac
183,Mandarine,orange,100,mandarine,orange
183,Mandarine,rot,0,mandarine,red
183,Moehre,blau,0,carrots,blue
183,Moehre,gruen,0,carrots,green
183,Moehre,lila,0,carrots,lilac
183,Moehre,orange,100,carrots,orange
183,Moehre,rot,0,carrots,red
183,Paprika,blau,0,pepper,blue
183,Paprika,braun,0,pepper,brown
183,Paprika,gruen,86,pepper,green
183,Paprika,rot,100,pepper,red
183,Paprika,schwarz,0,pepper,black
183,Socken,blau,83,socks,blue
183,Socken,braun,62,socks,brown
183,Socken,gelb,24,socks,yellow
183,Socken,grau,92,socks,gray
183,Socken,gruen,16,socks,green
183,Socken,lila,8,socks,lilac
183,Socken,orange,1,socks,orange
183,Socken,rot,77,socks,red
183,Socken,schwarz,100,socks,black
183,Sonnenbrille,blau,53,suglasses,blue
183,Sonnenbrille,braun,58,suglasses,brown
183,Sonnenbrille,gelb,67,suglasses,yellow
183,Sonnenbrille,grau,100,suglasses,gray
183,Sonnenbrille,gruen,76,suglasses,green
183,Sonnenbrille,lila,35,suglasses,lilac
183,Sonnenbrille,orange,49,suglasses,orange
183,Sonnenbrille,rot,90,suglasses,red
183,Sonnenbrille,schwarz,100,suglasses,black
183,Tomate,blau,0,tomato,blue
183,Tomate,gelb,47,tomato,yellow
183,Tomate,gruen,0,tomato,green
183,Tomate,lila,0,tomato,lilac
183,Tomate,rot,100,tomato,red
183,Trauben,blau,89,grapes,blue
183,Trauben,gelb,0,grapes,yellow
183,Trauben,grau,0,grapes,gray
183,Trauben,orange,0,grapes,orange
183,Trauben,schwarz,100,grapes,black
183,Waescheklammer,blau,96,clothes.peg,blue
183,Waescheklammer,braun,41,clothes.peg,brown
183,Waescheklammer,gelb,90,clothes.peg,yellow
183,Waescheklammer,grau,0,clothes.peg,gray
183,Waescheklammer,gruen,84,clothes.peg,green
183,Waescheklammer,lila,72,clothes.peg,lilac
183,Waescheklammer,orange,85,clothes.peg,orange
183,Waescheklammer,rot,91,clothes.peg,red
183,Waescheklammer,schwarz,38,clothes.peg,black
183,Walnuss,blau,0,walnut,blue
183,Walnuss,braun,100,walnut,brown
183,Walnuss,gelb,0,walnut,yellow
183,Walnuss,gruen,0,walnut,green
183,Walnuss,rot,0,walnut,red
183,Zitrone,blau,0,lemon,blue
183,Zitrone,gelb,100,lemon,yellow
183,Zitrone,gruen,0,lemon,green
183,Zitrone,orange,0,lemon,orange
183,Zitrone,rot,0,lemon,red
183,Zucchini,blau,0,courgettes,blue
183,Zucchini,braun,0,courgettes,brown
183,Zucchini,gelb,0,courgettes,yellow
183,Zucchini,gruen,100,courgettes,green
183,Zucchini,rot,0,courgettes,red
184,Ananas,blau,0,pineapple,blue
184,Ananas,braun,100,pineapple,brown
184,Ananas,gruen,0,pineapple,green
184,Ananas,lila,0,pineapple,lilac
184,Ananas,rot,3,pineapple,red
184,Aprikose,blau,0,apricot,blue
184,Aprikose,gelb,100,apricot,yellow
184,Aprikose,gruen,0,apricot,green
184,Aprikose,lila,0,apricot,lilac
184,Aprikose,rot,19,apricot,red
184,Aubergine,blau,0,aubergine,blue
184,Aubergine,gelb,0,aubergine,yellow
184,Aubergine,gruen,100,aubergine,green
184,Aubergine,rot,0,aubergine,red
184,Aubergine,schwarz,100,aubergine,black
184,Avocado,blau,0,avocado,blue
184,Avocado,gelb,0,avocado,yellow
184,Avocado,gruen,21,avocado,green
184,Avocado,lila,0,avocado,lilac
184,Avocado,rot,0,avocado,red
184,Banane,blau,0,banana,blue
184,Banane,braun,14,banana,brown
184,Banane,gelb,100,banana,yellow
184,Banane,gruen,0,banana,green
184,Banane,rot,0,banana,red
184,Birne,blau,0,pear,blue
184,Birne,gruen,100,pear,green
184,Birne,lila,0,pear,lilac
184,Birne,orange,6,pear,orange
184,Birne,rot,1,pear,red
184,Bohnen,blau,0,beans,blue
184,Bohnen,gelb,13,beans,yellow
184,Bohnen,gruen,100,beans,green
184,Bohnen,orange,0,beans,orange
184,Bohnen,rot,0,beans,red
184,Bueroklammer,blau,100,paper.clip,blue
184,Bueroklammer,braun,100,paper.clip,brown
184,Bueroklammer,gelb,100,paper.clip,yellow
184,Bueroklammer,grau,100,paper.clip,gray
184,Bueroklammer,gruen,100,paper.clip,green
184,Bueroklammer,lila,85,paper.clip,lilac
184,Bueroklammer,orange,100,paper.clip,orange
184,Bueroklammer,rot,100,paper.clip,red
184,Bueroklammer,schwarz,100,paper.clip,black
184,Erbsen,blau,0,peas,blue
184,Erbsen,gelb,3,peas,yellow
184,Erbsen,gruen,100,peas,green
184,Erbsen,orange,0,peas,orange
184,Erbsen,rot,0,peas,red
184,Erdbeere,blau,0,strawberry,blue
184,Erdbeere,gelb,0,strawberry,yellow
184,Erdbeere,grau,0,strawberry,gray
184,Erdbeere,lila,0,strawberry,lilac
184,Erdbeere,rot,100,strawberry,red
184,Gurke,blau,0,cucumber,blue
184,Gurke,braun,0,cucumber,brown
184,Gurke,gelb,0,cucumber,yellow
184,Gurke,gruen,100,cucumber,green
184,Gurke,rot,0,cucumber,red
184,Kartoffeln,blau,0,potatoes,blue
184,Kartoffeln,braun,100,potatoes,brown
184,Kartoffeln,gruen,0,potatoes,green
184,Kartoffeln,orange,32,potatoes,orange
184,Kartoffeln,rot,0,potatoes,red
184,Kirsche,blau,0,cherry,blue
184,Kirsche,gelb,0,cherry,yellow
184,Kirsche,gruen,0,cherry,green
184,Kirsche,lila,0,cherry,lilac
184,Kirsche,rot,100,cherry,red
184,Mandarine,blau,0,mandarine,blue
184,Mandarine,gruen,0,mandarine,green
184,Mandarine,lila,0,mandarine,lilac
184,Mandarine,orange,100,mandarine,orange
184,Mandarine,rot,0,mandarine,red
184,Moehre,blau,0,carrots,blue
184,Moehre,gruen,0,carrots,green
184,Moehre,lila,0,carrots,lilac
184,Moehre,orange,100,carrots,orange
184,Moehre,rot,0,carrots,red
184,Paprika,blau,0,pepper,blue
184,Paprika,braun,0,pepper,brown
184,Paprika,gruen,0,pepper,green
184,Paprika,rot,100,pepper,red
184,Paprika,schwarz,0,pepper,black
184,Socken,blau,82,socks,blue
184,Socken,braun,96,socks,brown
184,Socken,gelb,35,socks,yellow
184,Socken,grau,100,socks,gray
184,Socken,gruen,52,socks,green
184,Socken,lila,48,socks,lilac
184,Socken,orange,39,socks,orange
184,Socken,rot,94,socks,red
184,Socken,schwarz,100,socks,black
184,Sonnenbrille,blau,92,suglasses,blue
184,Sonnenbrille,braun,60,suglasses,brown
184,Sonnenbrille,gelb,31,suglasses,yellow
184,Sonnenbrille,grau,100,suglasses,gray
184,Sonnenbrille,gruen,34,suglasses,green
184,Sonnenbrille,lila,72,suglasses,lilac
184,Sonnenbrille,orange,54,suglasses,orange
184,Sonnenbrille,rot,36,suglasses,red
184,Sonnenbrille,schwarz,100,suglasses,black
184,Tomate,blau,0,tomato,blue
184,Tomate,gelb,7,tomato,yellow
184,Tomate,gruen,0,tomato,green
184,Tomate,lila,0,tomato,lilac
184,Tomate,rot,100,tomato,red
184,Trauben,blau,0,grapes,blue
184,Trauben,gelb,0,grapes,yellow
184,Trauben,grau,0,grapes,gray
184,Trauben,orange,0,grapes,orange
184,Trauben,schwarz,100,grapes,black
184,Waescheklammer,blau,100,clothes.peg,blue
184,Waescheklammer,braun,60,clothes.peg,brown
184,Waescheklammer,gelb,100,clothes.peg,yellow
184,Waescheklammer,grau,93,clothes.peg,gray
184,Waescheklammer,gruen,100,clothes.peg,green
184,Waescheklammer,lila,100,clothes.peg,lilac
184,Waescheklammer,orange,100,clothes.peg,orange
184,Waescheklammer,rot,100,clothes.peg,red
184,Waescheklammer,schwarz,30,clothes.peg,black
184,Walnuss,blau,0,walnut,blue
184,Walnuss,braun,100,walnut,brown
184,Walnuss,gelb,0,walnut,yellow
184,Walnuss,gruen,0,walnut,green
184,Walnuss,rot,0,walnut,red
184,Zitrone,blau,0,lemon,blue
184,Zitrone,gelb,100,lemon,yellow
184,Zitrone,gruen,0,lemon,green
184,Zitrone,orange,0,lemon,orange
184,Zitrone,rot,0,lemon,red
184,Zucchini,blau,0,courgettes,blue
184,Zucchini,braun,0,courgettes,brown
184,Zucchini,gelb,0,courgettes,yellow
184,Zucchini,gruen,100,courgettes,green
184,Zucchini,rot,0,courgettes,red
185,Ananas,blau,0,pineapple,blue
185,Ananas,braun,80,pineapple,brown
185,Ananas,gruen,0,pineapple,green
185,Ananas,lila,2,pineapple,lilac
185,Ananas,rot,0,pineapple,red
185,Aprikose,blau,0,apricot,blue
185,Aprikose,gelb,84,apricot,yellow
185,Aprikose,gruen,0,apricot,green
185,Aprikose,lila,0,apricot,lilac
185,Aprikose,rot,30,apricot,red
185,Aubergine,blau,0,aubergine,blue
185,Aubergine,gelb,0,aubergine,yellow
185,Aubergine,gruen,0,aubergine,green
185,Aubergine,rot,0,aubergine,red
185,Aubergine,schwarz,86,aubergine,black
185,Avocado,blau,0,avocado,blue
185,Avocado,gelb,0,avocado,yellow
185,Avocado,gruen,100,avocado,green
185,Avocado,lila,0,avocado,lilac
185,Avocado,rot,0,avocado,red
185,Banane,blau,0,banana,blue
185,Banane,braun,10,banana,brown
185,Banane,gelb,100,banana,yellow
185,Banane,gruen,0,banana,green
185,Banane,rot,0,banana,red
185,Birne,blau,0,pear,blue
185,Birne,gruen,100,pear,green
185,Birne,lila,0,pear,lilac
185,Birne,orange,0,pear,orange
185,Birne,rot,0,pear,red
185,Bohnen,blau,0,beans,blue
185,Bohnen,gelb,0,beans,yellow
185,Bohnen,gruen,78,beans,green
185,Bohnen,orange,0,beans,orange
185,Bohnen,rot,0,beans,red
185,Bueroklammer,blau,52,paper.clip,blue
185,Bueroklammer,braun,52,paper.clip,brown
185,Bueroklammer,gelb,56,paper.clip,yellow
185,Bueroklammer,grau,100,paper.clip,gray
185,Bueroklammer,gruen,56,paper.clip,green
185,Bueroklammer,lila,26,paper.clip,lilac
185,Bueroklammer,orange,63,paper.clip,orange
185,Bueroklammer,rot,62,paper.clip,red
185,Bueroklammer,schwarz,100,paper.clip,black
185,Erbsen,blau,0,peas,blue
185,Erbsen,gelb,0,peas,yellow
185,Erbsen,gruen,100,peas,green
185,Erbsen,orange,0,peas,orange
185,Erbsen,rot,0,peas,red
185,Erdbeere,blau,0,strawberry,blue
185,Erdbeere,gelb,0,strawberry,yellow
185,Erdbeere,grau,0,strawberry,gray
185,Erdbeere,lila,0,strawberry,lilac
185,Erdbeere,rot,100,strawberry,red
185,Gurke,blau,0,cucumber,blue
185,Gurke,braun,0,cucumber,brown
185,Gurke,gelb,0,cucumber,yellow
185,Gurke,gruen,98,cucumber,green
185,Gurke,rot,0,cucumber,red
185,Kartoffeln,blau,4,potatoes,blue
185,Kartoffeln,braun,100,potatoes,brown
185,Kartoffeln,gruen,0,potatoes,green
185,Kartoffeln,orange,65,potatoes,orange
185,Kartoffeln,rot,0,potatoes,red
185,Kirsche,blau,0,cherry,blue
185,Kirsche,gelb,0,cherry,yellow
185,Kirsche,gruen,0,cherry,green
185,Kirsche,lila,0,cherry,lilac
185,Kirsche,rot,100,cherry,red
185,Mandarine,blau,0,mandarine,blue
185,Mandarine,gruen,5,mandarine,green
185,Mandarine,lila,0,mandarine,lilac
185,Mandarine,orange,75,mandarine,orange
185,Mandarine,rot,0,mandarine,red
185,Moehre,blau,0,carrots,blue
185,Moehre,gruen,0,carrots,green
185,Moehre,lila,0,carrots,lilac
185,Moehre,orange,100,carrots,orange
185,Moehre,rot,0,carrots,red
185,Paprika,blau,0,pepper,blue
185,Paprika,braun,0,pepper,brown
185,Paprika,gruen,100,pepper,green
185,Paprika,rot,100,pepper,red
185,Paprika,schwarz,0,pepper,black
185,Socken,blau,100,socks,blue
185,Socken,braun,75,socks,brown
185,Socken,gelb,67,socks,yellow
185,Socken,grau,75,socks,gray
185,Socken,gruen,78,socks,green
185,Socken,lila,53,socks,lilac
185,Socken,orange,64,socks,orange
185,Socken,rot,54,socks,red
185,Socken,schwarz,100,socks,black
185,Sonnenbrille,blau,68,suglasses,blue
185,Sonnenbrille,braun,75,suglasses,brown
185,Sonnenbrille,gelb,29,suglasses,yellow
185,Sonnenbrille,grau,100,suglasses,gray
185,Sonnenbrille,gruen,57,suglasses,green
185,Sonnenbrille,lila,50,suglasses,lilac
185,Sonnenbrille,orange,61,suglasses,orange
185,Sonnenbrille,rot,58,suglasses,red
185,Sonnenbrille,schwarz,100,suglasses,black
185,Tomate,blau,0,tomato,blue
185,Tomate,gelb,0,tomato,yellow
185,Tomate,gruen,0,tomato,green
185,Tomate,lila,0,tomato,lilac
185,Tomate,rot,100,tomato,red
185,Trauben,blau,100,grapes,blue
185,Trauben,gelb,0,grapes,yellow
185,Trauben,grau,75,grapes,gray
185,Trauben,orange,8,grapes,orange
185,Trauben,schwarz,100,grapes,black
185,Waescheklammer,blau,32,clothes.peg,blue
185,Waescheklammer,braun,34,clothes.peg,brown
185,Waescheklammer,gelb,73,clothes.peg,yellow
185,Waescheklammer,grau,79,clothes.peg,gray
185,Waescheklammer,gruen,80,clothes.peg,green
185,Waescheklammer,lila,40,clothes.peg,lilac
185,Waescheklammer,orange,74,clothes.peg,orange
185,Waescheklammer,rot,73,clothes.peg,red
185,Waescheklammer,schwarz,87,clothes.peg,black
185,Walnuss,blau,0,walnut,blue
185,Walnuss,braun,100,walnut,brown
185,Walnuss,gelb,6,walnut,yellow
185,Walnuss,gruen,0,walnut,green
185,Walnuss,rot,0,walnut,red
185,Zitrone,blau,0,lemon,blue
185,Zitrone,gelb,100,lemon,yellow
185,Zitrone,gruen,3,lemon,green
185,Zitrone,orange,7,lemon,orange
185,Zitrone,rot,0,lemon,red
185,Zucchini,blau,0,courgettes,blue
185,Zucchini,braun,4,courgettes,brown
185,Zucchini,gelb,10,courgettes,yellow
185,Zucchini,gruen,100,courgettes,green
185,Zucchini,rot,0,courgettes,red
186,Ananas,blau,0,pineapple,blue
186,Ananas,braun,100,pineapple,brown
186,Ananas,gruen,21,pineapple,green
186,Ananas,lila,0,pineapple,lilac
186,Ananas,rot,0,pineapple,red
186,Aprikose,blau,0,apricot,blue
186,Aprikose,gelb,100,apricot,yellow
186,Aprikose,gruen,0,apricot,green
186,Aprikose,lila,0,apricot,lilac
186,Aprikose,rot,44,apricot,red
186,Aubergine,blau,0,aubergine,blue
186,Aubergine,gelb,0,aubergine,yellow
186,Aubergine,gruen,0,aubergine,green
186,Aubergine,rot,0,aubergine,red
186,Aubergine,schwarz,100,aubergine,black
186,Avocado,blau,0,avocado,blue
186,Avocado,gelb,64,avocado,yellow
186,Avocado,gruen,100,avocado,green
186,Avocado,lila,0,avocado,lilac
186,Avocado,rot,0,avocado,red
186,Banane,blau,0,banana,blue
186,Banane,braun,21,banana,brown
186,Banane,gelb,100,banana,yellow
186,Banane,gruen,33,banana,green
186,Banane,rot,0,banana,red
186,Birne,blau,0,pear,blue
186,Birne,gruen,100,pear,green
186,Birne,lila,0,pear,lilac
186,Birne,orange,0,pear,orange
186,Birne,rot,0,pear,red
186,Bohnen,blau,0,beans,blue
186,Bohnen,gelb,55,beans,yellow
186,Bohnen,gruen,100,beans,green
186,Bohnen,orange,3,beans,orange
186,Bohnen,rot,0,beans,red
186,Bueroklammer,blau,74,paper.clip,blue
186,Bueroklammer,braun,0,paper.clip,brown
186,Bueroklammer,gelb,54,paper.clip,yellow
186,Bueroklammer,grau,100,paper.clip,gray
186,Bueroklammer,gruen,69,paper.clip,green
186,Bueroklammer,lila,50,paper.clip,lilac
