prolific_id,object,colour,typicality,object_en,colour_en
58e3d4be6c33030001ac64ad,Walnuss,gelb,6,walnut,yellow
58e3d4be6c33030001ac64ad,Walnuss,gruen,0,walnut,green
58e3d4be6c33030001ac64ad,Walnuss,rot,0,walnut,red
58e3d4be6c33030001ac64ad,Zitrone,blau,0,lemon,blue
58e3d4be6c33030001ac64ad,Zitrone,gelb,100,lemon,yellow
58e3d4be6c33030001ac64ad,Zitrone,gruen,3,lemon,green
58e3d4be6c33030001ac64ad,Zitrone,orange,7,lemon,orange
58e3d4be6c33030001ac64ad,Zitrone,rot,0,lemon,red
58e3d4be6c33030001ac64ad,Zucchini,blau,0,courgettes,blue
58e3d4be6c33030001ac64ad,Zucchini,braun,4,courgettes,brown
58e3d4be6c33030001ac64ad,Zucchini,gelb,10,courgettes,yellow
58e3d4be6c33030001ac64ad,Zucchini,gruen,100,courgettes,green
58e3d4be6c33030001ac64ad,Zucchini,rot,0,courgettes,red
58f5dd2b40baf30001229be9,Ananas,blau,0,pineapple,blue
58f5dd2b40baf30001229be9,Ananas,braun,100,pineapple,brown
58f5dd2b40baf30001229be9,Ananas,gruen,21,pineapple,green
58f5dd2b40baf30001229be9,Ananas,lila,0,pineapple,lilac
58f5dd2b40baf30001229be9,Ananas,rot,0,pineapple,red
58f5dd2b40baf30001229be9,Aprikose,blau,0,apricot,blue
58f5dd2b40baf30001229be9,Aprikose,gelb,100,apricot,yellow
58f5dd2b40baf30001229be9,Aprikose,gruen,0,apricot,green
58f5dd2b40baf30001229be9,Aprikose,lila,0,apricot,lilac
58f5dd2b40baf30001229be9,Aprikose,rot,44,apricot,red
58f5dd2b40baf30001229be9,Aubergine,blau,0,aubergine,blue
58f5dd2b40baf30001229be9,Aubergine,gelb,0,aubergine,yellow
58f5dd2b40baf30001229be9,Aubergine,gruen,0,aubergine,green
58f5dd2b40baf30001229be9,Aubergine,rot,0,aubergine,red
58f5dd2b40baf30001229be9,Aubergine,schwarz,100,aubergine,black
58f5dd2b40baf30001229be9,Avocado,blau,0,avocado,blue
58f5dd2b40baf30001229be9,Avocado,gelb,64,avocado,yellow
58f5dd2b40baf30001229be9,Avocado,gruen,100,avocado,green
58f5dd2b40baf30001229be9,Avocado,lila,0,avocado,lilac
58f5dd2b40baf30001229be9,Avocado,rot,0,avocado,red
58f5dd2b40baf30001229be9,Banane,blau,0,banana,blue
58f5dd2b40baf30001229be9,Banane,braun,21,banana,brown
58f5dd2b40baf30001229be9,Banane,gelb,100,banana,yellow
58f5dd2b40baf30001229be9,Banane,gruen,33,banana,green
58f5dd2b40baf30001229be9,Banane,rot,0,banana,red
58f5dd2b40baf30001229be9,Birne,blau,0,pear,blue
58f5dd2b40baf30001229be9,Birne,gruen,100,pear,green
58f5dd2b40baf30001229be9,Birne,lila,0,pear,lilac
58f5dd2b40baf30001229be9,Birne,orange,0,pear,orange
58f5dd2b40baf30001229be9,Birne,rot,0,pear,red
58f5dd2b40baf30001229be9,Bohnen,blau,0,beans,blue
58f5dd2b40baf30001229be9,Bohnen,gelb,55,beans,yellow
58f5dd2b40baf30001229be9,Bohnen,gruen,100,beans,green
58f5dd2b40baf30001229be9,Bohnen,orange,3,beans,orange
58f5dd2b40baf30001229be9,Bohnen,rot,0,beans,red
58f5dd2b40baf30001229be9,Bueroklammer,blau,74,paper.clip,blue
58f5dd2b40baf30001229be9,Bueroklammer,braun,0,paper.clip,brown
58f5dd2b40baf30001229be9,Bueroklammer,gelb,54,paper.clip,yellow
58f5dd2b40baf30001229be9,Bueroklammer,grau,100,paper.clip,gray
58f5dd2b40baf30001229be9,Bueroklammer,gruen,69,paper.clip,green
58f5dd2b40baf30001229be9,Bueroklammer,lila,50,paper.clip,lilac
58f5dd2b40baf30001229be9,Bueroklammer,orange,50,paper.clip,orange
58f5dd2b40baf30001229be9,Bueroklammer,rot,50,paper.clip,red
58f5dd2b40baf30001229be9,Bueroklammer,schwarz,100,paper.clip,black
58f5dd2b40baf30001229be9,Erbsen,blau,0,peas,blue
58f5dd2b40baf30001229be9,Erbsen,gelb,69,peas,yellow
58f5dd2b40baf30001229be9,Erbsen,gruen,100,peas,green
58f5dd2b40baf30001229be9,Erbsen,orange,0,peas,orange
58f5dd2b40baf30001229be9,Erbsen,rot,0,peas,red
58f5dd2b40baf30001229be9,Erdbeere,blau,0,strawberry,blue
58f5dd2b40baf30001229be9,Erdbeere,gelb,20,strawberry,yellow
58f5dd2b40baf30001229be9,Erdbeere,grau,0,strawberry,gray
58f5dd2b40baf30001229be9,Erdbeere,lila,0,strawberry,lilac
58f5dd2b40baf30001229be9,Erdbeere,rot,100,strawberry,red
58f5dd2b40baf30001229be9,Gurke,blau,0,cucumber,blue
58f5dd2b40baf30001229be9,Gurke,braun,18,cucumber,brown
58f5dd2b40baf30001229be9,Gurke,gelb,65,cucumber,yellow
58f5dd2b40baf30001229be9,Gurke,gruen,100,cucumber,green
58f5dd2b40baf30001229be9,Gurke,rot,0,cucumber,red
58f5dd2b40baf30001229be9,Kartoffeln,blau,0,potatoes,blue
58f5dd2b40baf30001229be9,Kartoffeln,braun,100,potatoes,brown
58f5dd2b40baf30001229be9,Kartoffeln,gruen,0,potatoes,green
58f5dd2b40baf30001229be9,Kartoffeln,orange,57,potatoes,orange
58f5dd2b40baf30001229be9,Kartoffeln,rot,0,potatoes,red
58f5dd2b40baf30001229be9,Kirsche,blau,0,cherry,blue
58f5dd2b40baf30001229be9,Kirsche,gelb,0,cherry,yellow
58f5dd2b40baf30001229be9,Kirsche,gruen,0,cherry,green
58f5dd2b40baf30001229be9,Kirsche,lila,0,cherry,lilac
58f5dd2b40baf30001229be9,Kirsche,rot,100,cherry,red
58f5dd2b40baf30001229be9,Mandarine,blau,0,mandarine,blue
58f5dd2b40baf30001229be9,Mandarine,gruen,0,mandarine,green
58f5dd2b40baf30001229be9,Mandarine,lila,0,mandarine,lilac
58f5dd2b40baf30001229be9,Mandarine,orange,100,mandarine,orange
58f5dd2b40baf30001229be9,Mandarine,rot,0,mandarine,red
58f5dd2b40baf30001229be9,Moehre,blau,0,carrots,blue
58f5dd2b40baf30001229be9,Moehre,gruen,0,carrots,green
58f5dd2b40baf30001229be9,Moehre,lila,0,carrots,lilac
58f5dd2b40baf30001229be9,Moehre,orange,100,carrots,orange
58f5dd2b40baf30001229be9,Moehre,rot,17,carrots,red
58f5dd2b40baf30001229be9,Paprika,blau,0,pepper,blue
58f5dd2b40baf30001229be9,Paprika,braun,0,pepper,brown
58f5dd2b40baf30001229be9,Paprika,gruen,81,pepper,green
58f5dd2b40baf30001229be9,Paprika,rot,100,pepper,red
58f5dd2b40baf30001229be9,Paprika,schwarz,0,pepper,black
58f5dd2b40baf30001229be9,Socken,blau,69,socks,blue
58f5dd2b40baf30001229be9,Socken,braun,66,socks,brown
58f5dd2b40baf30001229be9,Socken,gelb,24,socks,yellow
58f5dd2b40baf30001229be9,Socken,grau,100,socks,gray
58f5dd2b40baf30001229be9,Socken,gruen,50,socks,green
58f5dd2b40baf30001229be9,Socken,lila,55,socks,lilac
58f5dd2b40baf30001229be9,Socken,orange,22,socks,orange
58f5dd2b40baf30001229be9,Socken,rot,56,socks,red
58f5dd2b40baf30001229be9,Socken,schwarz,100,socks,black
58f5dd2b40baf30001229be9,Sonnenbrille,blau,82,suglasses,blue
58f5dd2b40baf30001229be9,Sonnenbrille,braun,58,suglasses,brown
58f5dd2b40baf30001229be9,Sonnenbrille,gelb,53,suglasses,yellow
58f5dd2b40baf30001229be9,Sonnenbrille,grau,100,suglasses,gray
58f5dd2b40baf30001229be9,Sonnenbrille,gruen,32,suglasses,green
58f5dd2b40baf30001229be9,Sonnenbrille,lila,64,suglasses,lilac
58f5dd2b40baf30001229be9,Sonnenbrille,orange,19,suglasses,orange
58f5dd2b40baf30001229be9,Sonnenbrille,rot,71,suglasses,red
58f5dd2b40baf30001229be9,Sonnenbrille,schwarz,100,suglasses,black
58f5dd2b40baf30001229be9,Tomate,blau,0,tomato,blue
58f5dd2b40baf30001229be9,Tomate,gelb,0,tomato,yellow
58f5dd2b40baf30001229be9,Tomate,gruen,28,tomato,green
58f5dd2b40baf30001229be9,Tomate,lila,0,tomato,lilac
58f5dd2b40baf30001229be9,Tomate,rot,100,tomato,red
58f5dd2b40baf30001229be9,Trauben,blau,28,grapes,blue
58f5dd2b40baf30001229be9,Trauben,gelb,0,grapes,yellow
58f5dd2b40baf30001229be9,Trauben,grau,0,grapes,gray
58f5dd2b40baf30001229be9,Trauben,orange,24,grapes,orange
58f5dd2b40baf30001229be9,Trauben,schwarz,100,grapes,black
58f5dd2b40baf30001229be9,Waescheklammer,blau,98,clothes.peg,blue
58f5dd2b40baf30001229be9,Waescheklammer,braun,81,clothes.peg,brown
58f5dd2b40baf30001229be9,Waescheklammer,gelb,70,clothes.peg,yellow
58f5dd2b40baf30001229be9,Waescheklammer,grau,0,clothes.peg,gray
58f5dd2b40baf30001229be9,Waescheklammer,gruen,78,clothes.peg,green
58f5dd2b40baf30001229be9,Waescheklammer,lila,50,clothes.peg,lilac
58f5dd2b40baf30001229be9,Waescheklammer,orange,32,clothes.peg,orange
58f5dd2b40baf30001229be9,Waescheklammer,rot,100,clothes.peg,red
58f5dd2b40baf30001229be9,Waescheklammer,schwarz,10,clothes.peg,black
58f5dd2b40baf30001229be9,Walnuss,blau,0,walnut,blue
58f5dd2b40baf30001229be9,Walnuss,braun,100,walnut,brown
58f5dd2b40baf30001229be9,Walnuss,gelb,77,walnut,yellow
58f5dd2b40baf30001229be9,Walnuss,gruen,0,walnut,green
58f5dd2b40baf30001229be9,Walnuss,rot,0,walnut,red
58f5dd2b40baf30001229be9,Zitrone,blau,0,lemon,blue
58f5dd2b40baf30001229be9,Zitrone,gelb,100,lemon,yellow
58f5dd2b40baf30001229be9,Zitrone,gruen,34,lemon,green
58f5dd2b40baf30001229be9,Zitrone,orange,0,lemon,orange
58f5dd2b40baf30001229be9,Zitrone,rot,1,lemon,red
58f5dd2b40baf30001229be9,Zucchini,blau,0,courgettes,blue
58f5dd2b40baf30001229be9,Zucchini,braun,37,courgettes,brown
58f5dd2b40baf30001229be9,Zucchini,gelb,100,courgettes,yellow
58f5dd2b40baf30001229be9,Zucchini,gruen,100,courgettes,green
58f5dd2b40baf30001229be9,Zucchini,rot,0,courgettes,red
58fcdb42f13c06000178158e,Ananas,blau,0,pineapple,blue
58fcdb42f13c06000178158e,Ananas,braun,100,pineapple,brown
58fcdb42f13c06000178158e,Ananas,gruen,0,pineapple,green
58fcdb42f13c06000178158e,Ananas,lila,0,pineapple,lilac
58fcdb42f13c06000178158e,Ananas,rot,0,pineapple,red
58fcdb42f13c06000178158e,Aprikose,blau,0,apricot,blue
58fcdb42f13c06000178158e,Aprikose,gelb,100,apricot,yellow
58fcdb42f13c06000178158e,Aprikose,gruen,0,apricot,green
58fcdb42f13c06000178158e,Aprikose,lila,0,apricot,lilac
58fcdb42f13c06000178158e,Aprikose,rot,57,apricot,red
58fcdb42f13c06000178158e,Aubergine,blau,0,aubergine,blue
58fcdb42f13c06000178158e,Aubergine,gelb,0,aubergine,yellow
58fcdb42f13c06000178158e,Aubergine,gruen,0,aubergine,green
58fcdb42f13c06000178158e,Aubergine,rot,0,aubergine,red
58fcdb42f13c06000178158e,Aubergine,schwarz,100,aubergine,black
58fcdb42f13c06000178158e,Avocado,blau,0,avocado,blue
58fcdb42f13c06000178158e,Avocado,gelb,0,avocado,yellow
58fcdb42f13c06000178158e,Avocado,gruen,100,avocado,green
58fcdb42f13c06000178158e,Avocado,lila,0,avocado,lilac
58fcdb42f13c06000178158e,Avocado,rot,0,avocado,red
58fcdb42f13c06000178158e,Banane,blau,0,banana,blue
58fcdb42f13c06000178158e,Banane,braun,0,banana,brown
58fcdb42f13c06000178158e,Banane,gelb,100,banana,yellow
58fcdb42f13c06000178158e,Banane,gruen,0,banana,green
58fcdb42f13c06000178158e,Banane,rot,0,banana,red
58fcdb42f13c06000178158e,Birne,blau,0,pear,blue
58fcdb42f13c06000178158e,Birne,gruen,100,pear,green
58fcdb42f13c06000178158e,Birne,lila,0,pear,lilac
58fcdb42f13c06000178158e,Birne,orange,0,pear,orange
58fcdb42f13c06000178158e,Birne,rot,1,pear,red
58fcdb42f13c06000178158e,Bohnen,blau,0,beans,blue
58fcdb42f13c06000178158e,Bohnen,gelb,0,beans,yellow
58fcdb42f13c06000178158e,Bohnen,gruen,100,beans,green
58fcdb42f13c06000178158e,Bohnen,orange,20,beans,orange
58fcdb42f13c06000178158e,Bohnen,rot,0,beans,red
58fcdb42f13c06000178158e,Bueroklammer,blau,20,paper.clip,blue
58fcdb42f13c06000178158e,Bueroklammer,braun,0,paper.clip,brown
58fcdb42f13c06000178158e,Bueroklammer,gelb,0,paper.clip,yellow
58fcdb42f13c06000178158e,Bueroklammer,grau,100,paper.clip,gray
58fcdb42f13c06000178158e,Bueroklammer,gruen,0,paper.clip,green
58fcdb42f13c06000178158e,Bueroklammer,lila,0,paper.clip,lilac
58fcdb42f13c06000178158e,Bueroklammer,orange,0,paper.clip,orange
58fcdb42f13c06000178158e,Bueroklammer,rot,0,paper.clip,red
58fcdb42f13c06000178158e,Bueroklammer,schwarz,0,paper.clip,black
58fcdb42f13c06000178158e,Erbsen,blau,0,peas,blue
58fcdb42f13c06000178158e,Erbsen,gelb,0,peas,yellow
58fcdb42f13c06000178158e,Erbsen,gruen,100,peas,green
58fcdb42f13c06000178158e,Erbsen,orange,0,peas,orange
58fcdb42f13c06000178158e,Erbsen,rot,0,peas,red
58fcdb42f13c06000178158e,Erdbeere,blau,0,strawberry,blue
58fcdb42f13c06000178158e,Erdbeere,gelb,0,strawberry,yellow
58fcdb42f13c06000178158e,Erdbeere,grau,0,strawberry,gray
58fcdb42f13c06000178158e,Erdbeere,lila,0,strawberry,lilac
58fcdb42f13c06000178158e,Erdbeere,rot,100,strawberry,red
58fcdb42f13c06000178158e,Gurke,blau,0,cucumber,blue
58fcdb42f13c06000178158e,Gurke,braun,0,cucumber,brown
58fcdb42f13c06000178158e,Gurke,gelb,0,cucumber,yellow
58fcdb42f13c06000178158e,Gurke,gruen,100,cucumber,green
58fcdb42f13c06000178158e,Gurke,rot,0,cucumber,red
58fcdb42f13c06000178158e,Kartoffeln,blau,0,potatoes,blue
58fcdb42f13c06000178158e,Kartoffeln,braun,100,potatoes,brown
58fcdb42f13c06000178158e,Kartoffeln,gruen,0,potatoes,green
58fcdb42f13c06000178158e,Kartoffeln,orange,70,potatoes,orange
58fcdb42f13c06000178158e,Kartoffeln,rot,0,potatoes,red
58fcdb42f13c06000178158e,Kirsche,blau,0,cherry,blue
58fcdb42f13c06000178158e,Kirsche,gelb,0,cherry,yellow
58fcdb42f13c06000178158e,Kirsche,gruen,0,cherry,green
58fcdb42f13c06000178158e,Kirsche,lila,0,cherry,lilac
58fcdb42f13c06000178158e,Kirsche,rot,100,cherry,red
58fcdb42f13c06000178158e,Mandarine,blau,0,mandarine,blue
58fcdb42f13c06000178158e,Mandarine,gruen,0,mandarine,green
58fcdb42f13c06000178158e,Mandarine,lila,0,mandarine,lilac
58fcdb42f13c06000178158e,Mandarine,orange,100,mandarine,orange
58fcdb42f13c06000178158e,Mandarine,rot,0,mandarine,red
58fcdb42f13c06000178158e,Moehre,blau,0,carrots,blue
58fcdb42f13c06000178158e,Moehre,gruen,0,carrots,green
58fcdb42f13c06000178158e,Moehre,lila,0,carrots,lilac
58fcdb42f13c06000178158e,Moehre,orange,100,carrots,orange
58fcdb42f13c06000178158e,Moehre,rot,0,carrots,red
58fcdb42f13c06000178158e,Paprika,blau,0,pepper,blue
58fcdb42f13c06000178158e,Paprika,braun,0,pepper,brown
58fcdb42f13c06000178158e,Paprika,gruen,68,pepper,green
58fcdb42f13c06000178158e,Paprika,rot,100,pepper,red
58fcdb42f13c06000178158e,Paprika,schwarz,0,pepper,black
58fcdb42f13c06000178158e,Socken,blau,62,socks,blue
58fcdb42f13c06000178158e,Socken,braun,76,socks,brown
58fcdb42f13c06000178158e,Socken,gelb,10,socks,yellow
58fcdb42f13c06000178158e,Socken,grau,92,socks,gray
58fcdb42f13c06000178158e,Socken,gruen,19,socks,green
58fcdb42f13c06000178158e,Socken,lila,25,socks,lilac
58fcdb42f13c06000178158e,Socken,orange,9,socks,orange
58fcdb42f13c06000178158e,Socken,rot,62,socks,red
58fcdb42f13c06000178158e,Socken,schwarz,100,socks,black
58fcdb42f13c06000178158e,Sonnenbrille,blau,100,suglasses,blue
58fcdb42f13c06000178158e,Sonnenbrille,braun,24,suglasses,brown
58fcdb42f13c06000178158e,Sonnenbrille,gelb,70,suglasses,yellow
58fcdb42f13c06000178158e,Sonnenbrille,grau,100,suglasses,gray
58fcdb42f13c06000178158e,Sonnenbrille,gruen,69,suglasses,green
58fcdb42f13c06000178158e,Sonnenbrille,lila,71,suglasses,lilac
58fcdb42f13c06000178158e,Sonnenbrille,orange,34,suglasses,orange
58fcdb42f13c06000178158e,Sonnenbrille,rot,100,suglasses,red
58fcdb42f13c06000178158e,Sonnenbrille,schwarz,100,suglasses,black
58fcdb42f13c06000178158e,Tomate,blau,0,tomato,blue
58fcdb42f13c06000178158e,Tomate,gelb,0,tomato,yellow
58fcdb42f13c06000178158e,Tomate,gruen,3,tomato,green
58fcdb42f13c06000178158e,Tomate,lila,0,tomato,lilac
58fcdb42f13c06000178158e,Tomate,rot,100,tomato,red
58fcdb42f13c06000178158e,Trauben,blau,0,grapes,blue
58fcdb42f13c06000178158e,Trauben,gelb,0,grapes,yellow
58fcdb42f13c06000178158e,Trauben,grau,0,grapes,gray
58fcdb42f13c06000178158e,Trauben,orange,0,grapes,orange
58fcdb42f13c06000178158e,Trauben,schwarz,100,grapes,black
58fcdb42f13c06000178158e,Waescheklammer,blau,66,clothes.peg,blue
58fcdb42f13c06000178158e,Waescheklammer,braun,7,clothes.peg,brown
58fcdb42f13c06000178158e,Waescheklammer,gelb,17,clothes.peg,yellow
58fcdb42f13c06000178158e,Waescheklammer,grau,25,clothes.peg,gray
58fcdb42f13c06000178158e,Waescheklammer,gruen,88,clothes.peg,green
58fcdb42f13c06000178158e,Waescheklammer,lila,24,clothes.peg,lilac
58fcdb42f13c06000178158e,Waescheklammer,orange,62,clothes.peg,orange
58fcdb42f13c06000178158e,Waescheklammer,rot,100,clothes.peg,red
58fcdb42f13c06000178158e,Waescheklammer,schwarz,53,clothes.peg,black
58fcdb42f13c06000178158e,Walnuss,blau,0,walnut,blue
58fcdb42f13c06000178158e,Walnuss,braun,100,walnut,brown
58fcdb42f13c06000178158e,Walnuss,gelb,0,walnut,yellow
58fcdb42f13c06000178158e,Walnuss,gruen,0,walnut,green
58fcdb42f13c06000178158e,Walnuss,rot,0,walnut,red
58fcdb42f13c06000178158e,Zitrone,blau,0,lemon,blue
58fcdb42f13c06000178158e,Zitrone,gelb,100,lemon,yellow
58fcdb42f13c06000178158e,Zitrone,gruen,0,lemon,green
58fcdb42f13c06000178158e,Zitrone,orange,0,lemon,orange
58fcdb42f13c06000178158e,Zitrone,rot,0,lemon,red
58fcdb42f13c06000178158e,Zucchini,blau,0,courgettes,blue
58fcdb42f13c06000178158e,Zucchini,braun,0,courgettes,brown
58fcdb42f13c06000178158e,Zucchini,gelb,0,courgettes,yellow
58fcdb42f13c06000178158e,Zucchini,gruen,100,courgettes,green
58fcdb42f13c06000178158e,Zucchini,rot,0,courgettes,red
59106a92f601090001e80bc3,Ananas,blau,0,pineapple,blue
59106a92f601090001e80bc3,Ananas,braun,100,pineapple,brown
59106a92f601090001e80bc3,Ananas,gruen,0,pineapple,green
59106a92f601090001e80bc3,Ananas,lila,0,pineapple,lilac
59106a92f601090001e80bc3,Ananas,rot,31,pineapple,red
59106a92f601090001e80bc3,Aprikose,blau,0,apricot,blue
59106a92f601090001e80bc3,Aprikose,gelb,78,apricot,yellow
59106a92f601090001e80bc3,Aprikose,gruen,20,apricot,green
59106a92f601090001e80bc3,Aprikose,lila,0,apricot,lilac
59106a92f601090001e80bc3,Aprikose,rot,21,apricot,red
59106a92f601090001e80bc3,Aubergine,blau,79,aubergine,blue
59106a92f601090001e80bc3,Aubergine,gelb,0,aubergine,yellow
59106a92f601090001e80bc3,Aubergine,gruen,19,aubergine,green
59106a92f601090001e80bc3,Aubergine,rot,0,aubergine,red
59106a92f601090001e80bc3,Aubergine,schwarz,100,aubergine,black
59106a92f601090001e80bc3,Avocado,blau,0,avocado,blue
59106a92f601090001e80bc3,Avocado,gelb,1,avocado,yellow
59106a92f601090001e80bc3,Avocado,gruen,99,avocado,green
59106a92f601090001e80bc3,Avocado,lila,0,avocado,lilac
59106a92f601090001e80bc3,Avocado,rot,0,avocado,red
59106a92f601090001e80bc3,Banane,blau,0,banana,blue
59106a92f601090001e80bc3,Banane,braun,38,banana,brown
59106a92f601090001e80bc3,Banane,gelb,100,banana,yellow
59106a92f601090001e80bc3,Banane,gruen,64,banana,green
59106a92f601090001e80bc3,Banane,rot,64,banana,red
59106a92f601090001e80bc3,Birne,blau,0,pear,blue
59106a92f601090001e80bc3,Birne,gruen,92,pear,green
59106a92f601090001e80bc3,Birne,lila,0,pear,lilac
59106a92f601090001e80bc3,Birne,orange,58,pear,orange
59106a92f601090001e80bc3,Birne,rot,0,pear,red
59106a92f601090001e80bc3,Bohnen,blau,0,beans,blue
59106a92f601090001e80bc3,Bohnen,gelb,35,beans,yellow
59106a92f601090001e80bc3,Bohnen,gruen,100,beans,green
59106a92f601090001e80bc3,Bohnen,orange,0,beans,orange
59106a92f601090001e80bc3,Bohnen,rot,0,beans,red
59106a92f601090001e80bc3,Bueroklammer,blau,50,paper.clip,blue
59106a92f601090001e80bc3,Bueroklammer,braun,76,paper.clip,brown
59106a92f601090001e80bc3,Bueroklammer,gelb,50,paper.clip,yellow
59106a92f601090001e80bc3,Bueroklammer,grau,100,paper.clip,gray
59106a92f601090001e80bc3,Bueroklammer,gruen,46,paper.clip,green
59106a92f601090001e80bc3,Bueroklammer,lila,50,paper.clip,lilac
59106a92f601090001e80bc3,Bueroklammer,orange,70,paper.clip,orange
59106a92f601090001e80bc3,Bueroklammer,rot,51,paper.clip,red
59106a92f601090001e80bc3,Bueroklammer,schwarz,44,paper.clip,black
59106a92f601090001e80bc3,Erbsen,blau,0,peas,blue
59106a92f601090001e80bc3,Erbsen,gelb,14,peas,yellow
59106a92f601090001e80bc3,Erbsen,gruen,100,peas,green
59106a92f601090001e80bc3,Erbsen,orange,10,peas,orange
59106a92f601090001e80bc3,Erbsen,rot,0,peas,red
59106a92f601090001e80bc3,Erdbeere,blau,0,strawberry,blue
59106a92f601090001e80bc3,Erdbeere,gelb,0,strawberry,yellow
59106a92f601090001e80bc3,Erdbeere,grau,0,strawberry,gray
59106a92f601090001e80bc3,Erdbeere,lila,0,strawberry,lilac
59106a92f601090001e80bc3,Erdbeere,rot,100,strawberry,red
59106a92f601090001e80bc3,Gurke,blau,0,cucumber,blue
59106a92f601090001e80bc3,Gurke,braun,23,cucumber,brown
59106a92f601090001e80bc3,Gurke,gelb,62,cucumber,yellow
59106a92f601090001e80bc3,Gurke,gruen,100,cucumber,green
59106a92f601090001e80bc3,Gurke,rot,0,cucumber,red
59106a92f601090001e80bc3,Kartoffeln,blau,0,potatoes,blue
59106a92f601090001e80bc3,Kartoffeln,braun,100,potatoes,brown
59106a92f601090001e80bc3,Kartoffeln,gruen,0,potatoes,green
59106a92f601090001e80bc3,Kartoffeln,orange,68,potatoes,orange
59106a92f601090001e80bc3,Kartoffeln,rot,63,potatoes,red
59106a92f601090001e80bc3,Kirsche,blau,0,cherry,blue
59106a92f601090001e80bc3,Kirsche,gelb,0,cherry,yellow
59106a92f601090001e80bc3,Kirsche,gruen,0,cherry,green
59106a92f601090001e80bc3,Kirsche,lila,0,cherry,lilac
59106a92f601090001e80bc3,Kirsche,rot,100,cherry,red
59106a92f601090001e80bc3,Mandarine,blau,0,mandarine,blue
59106a92f601090001e80bc3,Mandarine,gruen,0,mandarine,green
59106a92f601090001e80bc3,Mandarine,lila,0,mandarine,lilac
59106a92f601090001e80bc3,Mandarine,orange,100,mandarine,orange
59106a92f601090001e80bc3,Mandarine,rot,0,mandarine,red
59106a92f601090001e80bc3,Moehre,blau,0,carrots,blue
59106a92f601090001e80bc3,Moehre,gruen,0,carrots,green
59106a92f601090001e80bc3,Moehre,lila,0,carrots,lilac
59106a92f601090001e80bc3,Moehre,orange,100,carrots,orange
59106a92f601090001e80bc3,Moehre,rot,58,carrots,red
59106a92f601090001e80bc3,Paprika,blau,0,pepper,blue
59106a92f601090001e80bc3,Paprika,braun,0,pepper,brown
59106a92f601090001e80bc3,Paprika,gruen,100,pepper,green
59106a92f601090001e80bc3,Paprika,rot,100,pepper,red
59106a92f601090001e80bc3,Paprika,schwarz,0,pepper,black
59106a92f601090001e80bc3,Socken,blau,53,socks,blue
59106a92f601090001e80bc3,Socken,braun,49,socks,brown
59106a92f601090001e80bc3,Socken,gelb,49,socks,yellow
59106a92f601090001e80bc3,Socken,grau,53,socks,gray
59106a92f601090001e80bc3,Socken,gruen,50,socks,green
59106a92f601090001e80bc3,Socken,lila,50,socks,lilac
59106a92f601090001e80bc3,Socken,orange,49,socks,orange
59106a92f601090001e80bc3,Socken,rot,56,socks,red
59106a92f601090001e80bc3,Socken,schwarz,88,socks,black
59106a92f601090001e80bc3,Sonnenbrille,blau,49,suglasses,blue
59106a92f601090001e80bc3,Sonnenbrille,braun,46,suglasses,brown
59106a92f601090001e80bc3,Sonnenbrille,gelb,55,suglasses,yellow
59106a92f601090001e80bc3,Sonnenbrille,grau,77,suglasses,gray
59106a92f601090001e80bc3,Sonnenbrille,gruen,50,suglasses,green
59106a92f601090001e80bc3,Sonnenbrille,lila,49,suglasses,lilac
59106a92f601090001e80bc3,Sonnenbrille,orange,50,suglasses,orange
59106a92f601090001e80bc3,Sonnenbrille,rot,50,suglasses,red
59106a92f601090001e80bc3,Sonnenbrille,schwarz,75,suglasses,black
59106a92f601090001e80bc3,Tomate,blau,0,tomato,blue
59106a92f601090001e80bc3,Tomate,gelb,66,tomato,yellow
59106a92f601090001e80bc3,Tomate,gruen,70,tomato,green
59106a92f601090001e80bc3,Tomate,lila,0,tomato,lilac
59106a92f601090001e80bc3,Tomate,rot,100,tomato,red
59106a92f601090001e80bc3,Trauben,blau,82,grapes,blue
59106a92f601090001e80bc3,Trauben,gelb,73,grapes,yellow
59106a92f601090001e80bc3,Trauben,grau,0,grapes,gray
59106a92f601090001e80bc3,Trauben,orange,6,grapes,orange
59106a92f601090001e80bc3,Trauben,schwarz,87,grapes,black
59106a92f601090001e80bc3,Waescheklammer,blau,51,clothes.peg,blue
59106a92f601090001e80bc3,Waescheklammer,braun,50,clothes.peg,brown
59106a92f601090001e80bc3,Waescheklammer,gelb,49,clothes.peg,yellow
59106a92f601090001e80bc3,Waescheklammer,grau,50,clothes.peg,gray
59106a92f601090001e80bc3,Waescheklammer,gruen,50,clothes.peg,green
59106a92f601090001e80bc3,Waescheklammer,lila,52,clothes.peg,lilac
59106a92f601090001e80bc3,Waescheklammer,orange,50,clothes.peg,orange
59106a92f601090001e80bc3,Waescheklammer,rot,50,clothes.peg,red
59106a92f601090001e80bc3,Waescheklammer,schwarz,44,clothes.peg,black
59106a92f601090001e80bc3,Walnuss,blau,0,walnut,blue
59106a92f601090001e80bc3,Walnuss,braun,100,walnut,brown
59106a92f601090001e80bc3,Walnuss,gelb,0,walnut,yellow
59106a92f601090001e80bc3,Walnuss,gruen,0,walnut,green
59106a92f601090001e80bc3,Walnuss,rot,25,walnut,red
59106a92f601090001e80bc3,Zitrone,blau,0,lemon,blue
59106a92f601090001e80bc3,Zitrone,gelb,100,lemon,yellow
