StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q5_2,Q5_3,Q5_4,Q6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
2022-04-29 01:30:35,2022-04-29 01:33:15,IP Address,222.154.100.210,100,159,True,2022-04-29 01:33:15,R_2dEF3iZ37qXsg9u,,,,,-43.5379,172.6151,anonymous,EN,alosa_atun,pervagor_adscensionis,70,85,80,publishable with major revision.,"The acoustic analysis was robust; however, there was minimal phonetic analysis. It is clear from the data provided that a lot of work went into preparation and analysis, but it's difficult to evaluate without any guidance from the authors. For example, they say they didn't have time for feature selection, but still included a /Features subfolder with multiple scripts inside. Some information in the scripts didn't appear in the report (e.g., that the speaker utterances were chunked into 5 per utterance for the GMMs). We concluded the statistical analysis was robust based on the comments and the final report; however, we can't replicate the analysis in its current format.",The team used Linear mixed effects models (lmers) for their statistical analysis. Their choice of statistical analysis is suitable for the current study.,"The team derived the Kullback-Leibler divergence for Mel-frequency cepstrum coefficients (MFCC) and fundamental frequency (f0) between pairs of utterances and in adjective and z-scored within speaker. These MFCC and f0 distance measures were the dependent variables and a typicality score by subtracting the median typicality of A from the typicality of B from norming data. The team did not explain A or B. The derived median typicality score was the independent variable. However, we conclude their choice of variable selection was suitable for the current study. They noted they wanted to do more feature selection on other elements of the utterance, but were unable to due to time limitations.","The team did not justify their choice to use MFCC and f0 distance in their methodology. They did not justify their choice of using the derived median typicality score as opposed to the typicality categories; however, we concluded the use of the typicality score from the norming data was justified within the context of the statistical model.","The structure of the statistical models were suitable for the purposes of the current analysis. The adjective and the speaker were included as random effects. The initial lmer model had speaker by adjective as random slopes; however, this failed to converge. There were no interactions in their statistical models. Models with p-value > 0.05 were significant; however, residual plots were used to evaluate the interpretability of models. We note that the final models were not selected using a stepwise regression process and explanatory power between models were not evaluated.","The team filtered the analytical data set and removed observations with errors and included only observations in the noun-focused conditions and where the adjectives were the same across pairs (A and B). Their choice to remove observations with errors is justified; however, they did not provide summary statistics for the final analytical data set.","The team did not transform the final analytical dataset; however, they did mention in their questionnaire they would’ve removed outlier when they were putting together their analytical data set and they would've normalised the MFCC and f0 distance measures. There was some contradiction between what was reported (that no outliers were removed) and the statistical analysis (where outliers were removed in the final step) provided, but it did not have a major effect on the outcome.",The authors didn't relate the findings back to the original research question.
2022-04-29 03:19:13,2022-04-29 03:24:58,IP Address,94.211.244.41,100,345,True,2022-04-29 03:24:59,R_2Uh0myt5Ev3YU0h,,,,,52.1617,5.3711,anonymous,EN,neosilurus_omanensis,pseudodax_euryzona,75,60,70,publishable with minor revision.,"There is no information about the demographics of the annotators. Are these native speakers of German or not? And although the paper notes that one annotator went over all examples again, after the four annotators were done, it is unclear what this annotator checked exactly. Did they also look at the individual annotations, or just resolve issues that were flagged by the original annotators? Thus it is not clear how reliable the annotations are. The choice to test the hypothesis on s2 and not on the other possible components seems to be driven by the data itself, and thus needs to be corrected for multiple comparisons. It is not completely clear how many comparisons have been considered (but at least the other component and the intercept)._"," The analysis using a linear model is sound. ","Capturing pitch tracks with PCA analysis indeed allows for quantitative analysis of potentially qualitative effects. The choice for the variable has not been motivated, but such a motivation may easily be given (and was not required for the current analysis document)","Duration, or any other variable, has not been considered directly, but may have direct or indirect effects",A random effect for the effect of the adjective+noun  combination may have improved model fit (as some nouns are much longer than others).,"There is no explict choice to exclude data, though the dataset also contains many examples in other focus conditions, for which typicality can be derived. The exclusion of outliers (above or below 3 SD from the mean) is reasonable and sound.","The transformation using PCAs is appropriate and may allow to quantify interesting features that are not simple mean shifts in pitch. However, the decision to pick the best component of two is not clearly motivated (why not try mulitple components)? The effect size (and significances) may change with analyses of the other components.","One of the members of our group may know who (one of the) author(s) of this analysis is, due to a username still being present in the Praat script, and the unfortunate coincidence of this group member having seen the author's username when both were colleagues. However, we do not think this knowledge has affected our judgement and we have no conflict of interest."
2022-04-29 05:24:36,2022-04-29 05:35:24,IP Address,89.88.224.243,100,648,True,2022-04-29 05:35:25,R_OpPGZ2sHAGsmT5v,,,,,48.4289,0.0915,anonymous,EN,ceratophrys_elephantotus,pervagor_meeki,75,65,70,publishable with minor revision.,"f0 extraction could be more fine tuned, the team priviledged one measure per word, separate mixed effects models were run each having a different dependend variable: ANOVAS with repeated measures would have been sufficiant for this type of analyses. A more complex model combining the different measures would have been interesting. ","en vogue but the data was not complex enough to justify this type of analysis. ","ok, four dependend variables were analyzed according to typicality with random effects that differed between nouns and adjectives. A total of 8 models were run. ","fine, but leading to eight separate models",fine,portions of the signal containing comments in the TG were excluded: valid option,"f0 was transformed to semi-tones a LOGARITHMIC scale ",
2022-04-29 06:02:29,2022-04-29 06:35:13,IP Address,83.41.211.216,100,1964,True,2022-04-29 06:35:14,R_rj2mXhBdbwHQQut,,,,,41.4928,2.0403,anonymous,EN,saron_pictus,dermatolepis_aculeatus,75,85,80,publishable with major revision.,"In general, we found this analysis to be appropriate, although we have issues with the use of the word 'normalization' with respect to the transformation of the values of the fundamental frequency. We would have expected a transformation that improved the comparability between speakers with differing vocal tract lengths, as is typically done in studies of vowels.

Additionally, while the use of linear mixed models with a Gaussian likelihood would be the default for the field, checking the assumptions of these fitted models shows they were misspecified, and that a different model may have allowed us to be more confident in any conclusions drawn (or not drawn).","The choice of mixed-effect regression is appropriate for the structure of the data. However, checking the residuals of the fitted models shows that they depart strongly from normality, indicating that the model is misspecified and interpreting the model parameters may not be wise.

The authors should have transformed the data or employed a different likelihood distribution instead of centring the dependent variable and using the default Gaussian likelihood.","In general, the variable was selected that directly answered the research question, which was appropriate. ","The inclusion of typicality was important, given the research question.

It may also have been useful to account for the time course of the experiment by including Trial as a covariate along with a random slope for trial by participant.

Not including a random slope for typicality by speaker weakens confidence in the results of the model.","The model structure, in terms of the random and fixed effects that were included, seems appropriate. However, the authors describe random slopes that were fit that does not appear anywhere in the R code.",The criteria for exclusion were both reasonable and clearly delineated.,"Based on the code provided, the pitch was not scaled but only centred. This was also done for all observations together. While centring in this way can help with model interpretability, it is a linear transformation that should have no impact on the interpretation of the model or the findings.

The problem with this is that we are comparing speakers across a variable that is likely to differ from person to person, and because the data was not normalized within each speaker comparing pitch values across different participants may not be appropriate or meaningful. ",
2022-04-29 06:01:03,2022-04-29 07:39:21,IP Address,72.75.217.214,100,5897,True,2022-04-29 07:39:21,R_3f7RJAMw0hQAIwh,,,,,42.9767,-78.7959,anonymous,EN,sphyrna_ellioti,chelonia_brummeri,80,90,85,publishable as is.,"These analyses were carefully thought through and competently carried out. One comment I have on the phonetic analyses is that the floor and ceiling for the F0 measures were set to a constant value. This sometimes results in pitch doubling or pitch halving for some talkers, so it might be good to check if any talkers seem to show drastic pitch discontinuities that can be corrected by changing these values. 

I thought the statistical analyses were reasonable and appropriate for the question. I do wonder whether there's a potential problem in redundancy between the syllable structure fixed term and the adjective random effect term, since there aren't many adjectives included to begin with; but I don't think this would invalidate the conclusions.",The analyses types are very appropriate for the questions. I don't have any concerns about the statistical analysis types themselves.,The process of choosing the variables for the models seems appropriate. Some decisions were not explicitly explained but they still seem like reasonable decisions overall. I have no concerns about this part of the analyses.,"The included variables are overall well suited to answer the question. I do think there might be some redundancy between some terms, such as the random effect of adjective and the fixed effect of syllable structure. Otherwise, both the dependent and independent variables seem reasonable. ","The structures of the statistical models are very suitable to answer the question. I didn't have any concerns about this, although I am less familiar with the GAMMs than with the Bayesian linear mixed-effects models.","The decisions behind the exclusion of data were reasonable and appropriate. ","The transformations of the data were appropriate. One small worry is over whether the F0 values should be transformed to semitones. The transformation depends on the measure of a speaker's minimum F0, which might introduce problems given that estimation of pitch is not trivial and can sometimes introduce pitch-halving. In this case that could translate to it affecting all the pitch measurements for a speaker.","I am much less familiar with GAMMs than with Bayesian mixed effects models, and feel less confident about judging those. Still, the logic behind their inclusion seemed appropriate to me, and the execution resembled what I've seen in other studies analyzing similar types of data."
2022-04-29 07:28:26,2022-04-29 08:03:22,IP Address,95.153.169.87,100,2096,True,2022-04-29 08:03:23,R_31NMh8gTj7EHoIv,,,,,45.0452,38.9722,anonymous,EN,aratinga_lugubris,procambarus_maculosus,79,31,52,publishable with major revision.,"The team chose F0 of the stressed vowel in nouns as the basis for their statistical model. We’d like to point to the following issues of this approach:
- By analyzing nouns instead of adjectives the researchers seemed to do the opposite thing from what was supposed by the organizers.
- There are few minimal pairs with the same vowel qualities to compare: walnuss (typical) - paprika (atypical); bohnen, zitrone (typical) - aprikose (medium). However, all the data was inserted into the statistical model.
- Automatic F0 extraction did not always work well, but such tokens weren’t excluded or analyzed manually.
- It’s not clear why the team opted for making a FPCA and then plug its results as inputs of a mixed effects regression. They could’ve just made a regression which tries to predict F0 on the basis of independent variables.
- Trying to predict FPCA components instead of typicality makes the analysis obscure and makes it hard to get back to raw data.","The application of FPCA is not well reasoned. It’s not clear why the team opted for this type of analysis and then used its results as inputs of a mixed effects regression. ",The choice of mixed-effects is not clear. The model looks like this: component ∼ typicality ∗ gender + (gender | word) + (typicality | speaker). We can’t understand why related variables of speaker and gender can be both random intercepts and random slopes.,We wanted to note that analyzing Gender (even though the organizers did not provide this data) was reasonable.,Leaving aside the problems with certain variables in mixed effects the structure of the model is reasonable. However the choice of the predicted variable (FPCA components) does not correspond to the initial goal.,"F0 values were extracted automatically. In case F0 data was not available at some point within a vowel, the team decided to use the closest available F0 value. We don’t know how many tokens had this problem, but we think they should’ve been excluded or F0 values should have been extracted for them in a semi-automatic mode.
We agree that tokens with background noise or meaningful errors should have been excluded. The researchers did this.",We think that FPCA transformation of the data and making its result the main predicted variable in the statistical analysis is not justified by the researchers.,"It’s really strange that this peer review questionnaire does not pose any questions as to whether the analysis makes linguistic sense. What we are reviewing are, basically, the tools used, but not whether the results are reasonable."
2022-04-29 08:11:28,2022-04-29 08:15:22,IP Address,81.97.172.223,100,233,True,2022-04-29 08:15:23,R_1NCB1BBfWsbSOGP,,,,,55.0021,-1.6287,anonymous,EN,haematopus_fossor,anthracoceros_coronata,50,40,45,publishable with major revision.,"Phonetic analysis:  

The segmentation between vowel-final words and ablegen was somewhat inconsistent, in that the presence or absence of a clear break between the words could plausibly be a cue to typicality. When this clear break was not present, the boundary was placed at the midpoint of the entire vocalic portion. Given German prosodic patterns, it is likely that (all else being equal) the /a/ of ablegen is longer in duration than the adjacent word-final vowel; consequently, segmenting the boundary at the midpoint of the vocalic portion thereby serves to artificially lengthen the duration of the noun. This could introduce a small bias into the results. 

Three measures were taken: duration, f0, and intensity. All of these are subject to word- and vowel-level effects: for example, all else being equal, Kartoffeln has a longer duration than Socken; Kirsche has a higher f0 than Banane; and braunen has a higher intensity than gruenen. This is not a problem if this is taken into account in the statistical modelling, but this was not addressed.  

Additionally, the acoustic measurements themselves may not be accurate. Fundamental frequency was estimated using Praat’s simplest pitch tracking method, which is relatively inaccurate especially when applied in an unsupervised manner. As for intensity, it is not clear from the methods document how precisely the recordings were made, but based on auditory inspection of the recordings it appears that the participants did not necessarily have the microphone a constant distance from their mouths. This makes any estimation of intensity inherently unreliable. 

Statistical analysis: the analysis did not include a random effect of word. This is critical, especially due to the potential confounds in the phonetic analysis, and the fact that word type is not evenly distributed among the conditions. Even if this were to be controlled for, the nouns in particular are not well-distributed among the typicality conditions – the word Kartoffeln, for example, only ever appears as orangen (medium typicality), meaning we cannot easily see what Kartoffeln would be like in the other typicality conditions. 

The fact that the LMER models did not converge due to singularity raises the possibility that there was some unusual structure in the data or model specification. This could have been investigated more carefully. 

The use of Bonferonni-adjusted p-values is a good step. ","The use of LMERs was sensible. Switching to a plain LM when the random effects were not needed was in principle a reasonable step, although it’s possible that if word were included as a random effect then this would not been necessary. ","The lack of inclusion of word as a random effect is a glaring flaw in the analysis. The exclusion or inclusion of the focus condition in some models was not justified. ","The variables included were suitable. Again, the lack of word as a random effect is inexplicable. ",See above.,"The analysis included data from all focus conditions – i.e. NF, ANF, and AF. However, the typicality values are not evenly distributed throughout these conditions. Notably, only the NF condition features the full range of typicality (“atypical” through “typical”), the ANF condition only has phrases of high and medium typicality, while the AF condition only has phrases of low and medium typicality. This confound between focus condition and typicality makes interpretation of the results challenging.","Duration data were log-transformed. All numerical data were subsequently z-transformed. These are appropriate transformations. ","It was not clear from the report whether this was the work of one person or a team, and if the latter, how the work was shared and if any measures of inter-rater reliability were made."
2022-04-29 10:07:07,2022-04-29 10:11:36,IP Address,80.7.115.73,100,269,True,2022-04-29 10:11:36,R_AHRiCRbG0ZanT5D,,,,,53.9573,-1.0837,anonymous,EN,chelonia_brummeri,pseudopleuronectes_assasi,95,85,90,publishable with minor revision.,"We discussed a score of 90 for the statistical analysis itself, but reduced it to 85 because the presentation of the analysis techniques and results was not all that easy to follow in places, and would have been greatly enhanced by use of some plots (e.g. to illustrate the arguments about normality). ","The choice of test is appropriate (lmer) and the approach is reasonable i.e. comparison (using likelihood ratio tests) of a null model (with random effects only) to a model which includes the fixed factor of interest as well as random effects. A limitation of the choice to use lmer is that the data did not allow inclusion of random slopes, but only random intercepts for speakers/items. ","The report provides a good amount of information about the rationale for the choice of variables and for the structure of the models. ","The DVs (duration/F0/intensity/F1~F2) are appropriate choices for investigation of acoustic cues to prominence in German. ","The appropriate fixed factors were investigated (focus condition in Study 1; typicality in Study 2); it made sense to include sex as an additional fixed factor only for F0. They clearly acknowledge that the inability to include random slopes is a limitation of the analysis, and interpret the results with caution.","They identified appropriate subsets of the data to work in in which it was safe to compare within/across conditions (e.g. avoiding comparisons where nouns differ across conditions). 

The Study 1 analysis serves to show that there is meaningful variation in the chosen DVs in response to the condition focus (i.e. in the expected direction, except for F1~F2). Study 2 addresses the main RQ regarding typicality and yields a null result. One could argue that the null result cannot simply be set aside as a result of e.g. task failure, due to the observed effects of focus on the same DVs in Study 1 (the authors don’t make this argument but are appropriately cautious and just reject the hypothesis).","We did not quite grasp the arguments put forward about the lack of normality in the distribution of the DVs, and it was complicated by mixed results from normality tests. Some plots of the data might have helped clarify this argument. An alternative approach to normalisation (e.g. to a relevant local domain/baseline measure for each speaker and/or token) might avoid this issue and allow easier interpretation of the data.","For reproducibility, we would recommend saving an annotated R script instead of the R console history. In general, the argumentation in the results would have been enhanced by provision of descriptive statistics (e.g. plots) as well as the results of the statistical models. "
2022-04-29 09:57:55,2022-04-29 10:38:11,IP Address,92.5.242.235,100,2416,True,2022-04-29 10:38:12,R_1QfkpH4jHzBqvaJ,,,,,53.4606,-2.2572,anonymous,EN,naso_cassivellaunos,linckia_nattereri,66,70,23,publishable with major revision.,"Team 'linckia_nattereri' took a maximal approach, measuring various segmental, prosodic and voice quality acoustic markers. We rated 66 for the phonetic analysis for the team’s effort and thoroughness. See below for detailed comments on the problems that we have identified. 
 
For the statistical analysis, the ‘linckia_nattereri’ team provided a summary of their variables, correlations between the variables, and the outputs of a clustering analysis (Principal Component Analysis [PCA], Random Forest) and Bayesian modeling. The choice of the statistical analyses is appropriate, targeting a multidimensional approach in order to explore which variables would be of primary interest.

The overall rating reflects our concerns about how to link the research question, data analysis, and interpretations. As alluded to in our review of the suitability of the acoustic variables below, the choice to measure whole words has unfortunate implications. The problem is more general than the contested choice to analyze segmental variables, which affects a subset of the variables. This problem affects all the variables as it appears to blur distinctions across the board. This is so because we expect to find relevant effects within mostly syllable-size portions of speech but in this study, they were measured together with (i.e. they were affected by) all the other syllable(s) in the same word.

Perhaps not less problematic is the fact that in order to reduce scores to a single scale, Team 'linckia_nattereri' chose to present the values as the difference between the values for the noun and the adjective (Adjective minus Noun), essentially preventing the possibility to interpret any of the findings in terms of actual acoustic events. We believe that this interpretability problem at the heart of this study greatly undermines an otherwise worthy effort by Team 'linckia_nattereri’.
","All measurements (means, medians, standard deviations, etc.,) were transformed to a difference between the obtained value on the Noun minus the obtained value on the Adjective, providing a derived estimate of the amplitude of change of each estimate from the adjective to the noun. Correlations were used to identify co-modulated variables before running multidimensional classification analyses. Predictive modeling was performed by running a PCA and then a Random Forest classification in order to examine whether and how the dependent variables formed clusters depending on the typicality; the Bayesian modeling tested the predictive power of the ‘typicality’ factor for various measurements. The PCA was used both as a dimensional reduction technique and as a clustering one. Factor loadings from the PCA were used to identify main dimensions and their relation to corresponding variables. Following these results, the authors selected 6 main dimensions on the basis that each dimension accounted for more than 5% of the variance. The total variance explained for these 6 dimensions was 64%. According to the PCA results and based on these dimensions, the 3 typicality categories were clustered separately. The authors describe relations between each dimension and the separation between typicality levels. The random forest technique was applied to evaluate the contribution of each predictor to the clustering in terms of typicality after removing predictors with high correlation levels (R^2 > 0.9), reducing the total number of predictors from 44 to 33. A confusion matrix was used to estimate the goodness of the obtained model. 

The quantitative results seem fair, showing that there’s a relatively good classification performance on the basis of the 33 predictors. The confusion matrix seems to have been color-coded with various grey shades but we could not make sense of what different shades indicate. It is a serious issue for information transfer to the reader. The authors then focused on the 10 best predictors deduced from this clustering technique. Following this section, these 10 best predictors were entered into a Bayesian logistic mixed model in order to estimate both the posterior probability of each associated effect and the corresponding effect sizes. 

Overall the analysis is sound, with justifications concerning the relations between each step of the analysis.
","Team 'linckia_nattereri' do not provide an explanation as to why they chose to look at segmental markers. This is problematic given the design of the data, in which each noun is combined with a particular adjective. We therefore did not understand why segmental markers were chosen. However, as the modeled variables were always expressed in terms of a difference between the adjective and the noun, this issue may be partly attenuated, but not fully, as each typicality level was associated with different adjective-noun pairs. Each difference within a typicality level was associated with different word pairs with different segmental contents. It is therefore very likely that any pattern associated with the segmental measures would reflect segmental differences rather than typicality variations.

Under prosodic measures, Team 'linckia_nattereri' looked at intensity and F0 measurements. The procedure for the error reduction in F0 is sound. We also think that the choice of 'Rise' measurements makes good sense, but note that the F0 trajectory in the data seems to be mostly falling throughout the noun phrase for the vast majority of speakers, so in hindsight, it's not that clear what these measurements capture.

Team 'linckia_nattereri' also chose a set of ""voice quality measures"". They measured the ""Harmonics to noise ratio"" (HNR) in Praat, which they also present among other variables (they used HNR to also compute other related variables). Note that these measurements, which are very sensitive to physiological differences between different speakers, are also quite reflective of differences in the segmental makeup (e.g. voiceless vs. vocalic material), such that they may be quite problematic (especially raw HNR) in the context of this data which is not lexically balanced by design.


","The different variables that were analyzed could be justified under certain contexts, but we found the given contexts unsuitable. For example, we'd expect segmental measurements like formants and even HNR (see the previous answer) to make sense if the segmental materials were controlled for, or if the nouns and adjectives in the MSA data were counterbalanced. However, they are not and there does not seem to be an appropriate context to look at segmental markers in this case.

Furthermore, we expect prosodic and (for that matter also) voice quality differences to play a role at specific positions in prosodic structures. We would therefore expect that such measurements would at least pay attention to final positions and/or stressed positions of structures in their targets. Team 'linckia_nattereri' measured all the variables within entire word intervals, blurring links between potential post-lexical events and their position in prosodic word structures (e.g. word-final rise/fall would be diminished given the number of preceding syllables and their F0 trajectory).

We find the choice to measure whole words unsuitable in the context of this task and we believe that this choice has some problematic implications.
","The succession of phases in the analysis (correlational analysis, PCA, Random Forest, Bayesian modelling) is clearly argued. The two main issues in the analyses relate to (1) the color-coding scheme of the confusion matrix which does not make sense in relation to the model’s performance, and (2) more critically, the decision that the authors assume concerning the random-effects structure in the Bayesian modeling part: they state that ‘The model included speaker as random effect. No other random effects were included as this led to R crashing.‘ It is not satisfactory to make a choice based on software limitations, it should be argued in terms of data structure. Indeed, ‘item’ may clearly not be treated as a random factor in the Bayesian analysis as the same adjective was used in all typicality conditions (atypical, medium and typical) but different nouns appeared across the typicality conditions. Except for this limitation, the structure of the model is well-conceived. In line with this issue, The exact random structure of the model is not stated in the report, though it is accessible from the scripts provided. In the end, only a random-intercept by speaker was included in the model. After all other solutions failed in terms of computation.

Overall, the authors choose to model typicality as the outcome with each of the ten continuous variables as a predictor, fitting a logistic model. The results are compared with the random forest ones and seem to be mostly comparable. The main predictors, according to their analysis, would be F2 (it should be transcribed as ‘F2’, not ‘f2’), intensity, tilt, glottal excitation, and energy. Some are associated with only a small effect-size but these are not provided in the report. F1 does not stand out from the Bayes model though it is the best predictor in the Random Forest. The report lacks a perspective on the very different status of the outstanding predictors: indeed, at least some of them are clearly related to spectral content that will be associated with segments. Therefore, they would necessarily correspond to categorical associations that would imply a confusion between typicality and word sequence.

","Only NF tokens were analysed. This choice is justifiable given that we were interested in the ‘typicality’ as a predictor within the NF condition. ","We were not certain whether this question concerned treatments of the phonetic data (e.g., speaker normalisation) or those for the variables in data modelling. If the question concerned the latter, no transformation was done. It is justifiable in the given analysis, but see our comments about the selection and treatment of the variables.  ",
2022-04-29 13:07:47,2022-04-29 13:17:57,IP Address,73.217.118.234,100,609,True,2022-04-29 13:17:57,R_3qqA7SSbouxG2Uj,,,,,39.9834,-105.143,anonymous,EN,nestor_idahoensis,sphyrna_ellioti,85,95,93,publishable with minor revision.,"While this is generally an appropriate acoustic analysis, we have some concerns about the inclusion of intensity as a variable as well as need for more detail about measurement. For intensity, we don’t think it is an appropriate variable to include without more information about how the study was conducted and what the recording conditions were. We would also like a description of heuristics for flagging/manual measurement of implausible values generated during the automated analysis, such as inconceivably short aligned intervals, high/low F0 outliers, and a missingness analysis for files not surviving automatic analysis. Finally, how was the by-talker centering of F0 conducted?  ","The mixed effects models were appropriate for the analysis. Use of Bayesian models would have allowed for a greater ability to use maximal random effects structure. However, frequentist models are sufficient for the analysis.  ","While the analysis was thorough, it was more broad than the research question posed, mainly due to the inclusion of the focus condition. Rather, simply including typicality and part of speech would be sufficient to answer the research question. 
","The variables included were suitable, but other relevant variables may have been excluded, such as spectral tilt (Aronov & Schweitzer, 2016).
",The structure of the statistical model was appropriate for the analyses.,"The author included all of the data, including all conditions (NF, AF, ANF). This may have influenced the findings for the NF condition, since condition affected prosody in all of the analyses. It would be helpful to learn whether excluding the AF and ANF conditions lead to the same results.","Why were the transformations for duration/F0 used? A sentence explaining each would have been helpful here. ",
2022-04-23 13:31:33,2022-04-29 14:57:07,IP Address,153.104.35.64,100,523534,True,2022-04-29 14:57:07,R_stzffqSvIOeWLXH,,,,,40.0428,-75.3506,anonymous,EN,polymetme_brevirostrum,epinephelus_aztecus,85,80,83,publishable with minor revision.,"My ratings were based on replicability, motivation of the study from previous research, appropriateness of the analysis given the data and hypotheses, and interpretation of results. I did not realize that I would not be able to revise my ratings once I click the arrow button; had I known, the ratings would be lower than they are.","SEM is a good choice for exploratory analysis, but it is prone to overfitting. Indeed, the results of both SEM models (particularly, RMSEA, CFI, and SMSR) indicate that it’s too tightly fit to the data and likely not generalizable. Mixed effects regression is an appropriate alternative, but the implementation is not statistically sound.","The process of choosing variables was appropriate, but the structure of the models is not. The structure of the SEM is not indicated in the writeup; typically, path-based models have a visual representation of the posited structure to help the reader understand the many different connections being assessed. The major offender is the mixed effects regression, where separate models were run for each factor with only a random intercept by word. These models, being vastly underspecified, have a high risk of type 1 error (seeing something that isn’t there). ",Variables selected seemed appropriate and justified by the hypotheses.,"The SEM models are likely overfitted to the data, and the mixed effects models are likely underfitting the data. In particular, the structure of the mixed effects regression is problematic.","Discarding errors makes sense, but there are other comments in the “Notes” section (e.g., “hesitation break”) that should warrant consideration for exclusion as well. ",N/A,"The Rmd document is not anonymized, so the author can be identified."
2022-04-29 04:41:09,2022-04-29 16:57:28,IP Address,86.170.68.144,100,44178,True,2022-04-29 16:57:28,R_1I5GrkRgNqGo24W,,,,,57.5845,-6.3549,anonymous,EN,trigonias_lachneri,anomalocaris_ornata,80,53,60,publishable with major revision.,"Overall, appropriate models for analysed outcome variables were used, and an attempt was made to include the maximal random structure where possible, which is a strength of the analysis. In situations where convergence problems occurred, the researchers could have used optimisers and keep the maximal random structure.

There are some aspects of the analysis that require additional explanation in our view.  For example, in some of the models the researchers use the binary ‘col_obj’ variable in the random structure and in others they used ‘word’ but it does not become entirely clear why there are different approaches for different outcome models. I our view, ‘word’ might have generally been a more appropriate variable to include than ‘col_obj’, as it should capture more variation. 

Further, each model was checked for ‘best fit’, and it would have been interesting to check whether ‘colour’ and ‘object’ independently affected each model first before creating the combined variable ‘col_obj’.

Overall, appropriate models for analysed outcome variables were used, and an attempt was made to include the maximal random structure where possible, which is a strength of the analysis. In situations where convergence problems occurred, the researchers could have used optimisers and keep the maximal random structure.

There are some aspects of the analysis that require additional explanation in our view.  For example, in some of the models the researchers use the binary ‘col_obj’ variable in the random structure and in others they used ‘word’ but it does not become entirely clear why there are different approaches for different outcome models. I our view, ‘word’ might have generally been a more appropriate variable to include than ‘col_obj’, as it should capture more variation. 

Further, each model was checked for ‘best fit’, and it would have been interesting to check whether ‘color’ and ‘object’ independently affected each model first before creating the combined variable ‘col_obj’.

Our most serious concern with the analyses is the way in which the food items (nouns) were included in the analysis, as the nouns were not balanced across the three typicality conditions. In our view, their varying segmental and syllabic composition, stress pattern and length will confound the typicality condition. For example, all words in the 'typical' category have unchecked/long/tense vowels (with the possible exception of 'Erdbeere'), while three of the 'atypical' words have checked/short/lax vowels.

The statistical code provided might need updating, adding a list of packages and a clarification which specific dataset the models are based on. When we ran the model for dB^2, the resulting numbers were different from the reported ones. This is probably a minor issue as the statistical significance results remained the same. 

Lastly, in our interpretation, the task was to provide one overall answer to the research question about utterance modulation in response to information typicality, and this approach provides several answers from different outcome variables, and does not become clear which variable the authors want to prioritise over the others as the final answer.


The statistical code provided might need updating, adding a list of packages and a clarification which specific dataset the models are based on. When we ran the model for dB^2, the resulting numbers were different from the reported ones. This is probably a minor issue as the statistical significance results remained the same. 

Lastly, in our interpretation, the task was to provide one overall answer to the research question about utterance modulation in response to information typicality, and this approach provides several answers from different outcome variables, and does not become clear which variable the authors want to prioritise over the others as the final answer.
","Linear mixed models seem appropriate for the continuous outcome variables analysed, considering that multiple participants responded to the same stimuli and that the same words (for adjectives) occurred in different conditions.","More information is needed on how the cut-off levels for voice_type were chosen and how the variable adds to answering the question. If it is used as proxy for binary genders, could the authors provide a rationale for their assumption that the genders might differ in their approach to information marking with prosody? 
Also it might have been more appropriate to add voice_type in interactions with the remaining variables if the authors thought that gender could lead to different responses to changing typicality.

When analysing pitch, the researchers split the data into two using the already arbitrary cut-off points of voice_type. Why was that level chosen? Why was voice_type left in the model, considering that a semitone transformation would have normalised the data? The bimodal distribution is explained as having occurred due to an impact of voice_type on F0 (dependent variable), however splitting the data reduces the power of the model, and seems like an ad hoc rationale for fitting the model.
","As mentioned above, a clearer rationale is needed for the voice_type variable. Even if it improves AIC somewhat, without an additional theoretical rationale we are not convinced that it needs to be included, particularly in the split f0 models.

Including nouns (objects) is unlikely to be a reasonable decision considering they were not balanced across typicality levels and had different lengths and syllabic structures. 
Issues with the variables in the random slopes and intercepts were also pointed out above.

Considering that only one answer (effect size and CI) was required at the end, we are not sure why typicality was included as a categorical variable or which specific partial effect (level of the variable and its interactions) the researchers want to highlight as the main answer. 

","If inclusion of col_obj in the random structure of the intensity and f0 models was inappropriate (1+col_obj|Word) why weren’t just random intercepts per word included (1|Word) as in the vowel duration model? As mentioned before, this would not be a problem if only colour adjectives were included.

As mentioned before, it is unclear why voice_type was included, and why it was included as a separate predictor without adding it to any interactions or in the random structures of the models.

The vowel duration model would have been appropriate if nouns were excluded and optimisers were used to help preserve the maximal random structure.

","We have already commented on the problem of not excluding nouns.
It is potentially problematic that outliers were excluded only from the f0 data but not from the intensity and vowel duration data. While it is reasonable that measurement errors might have occurred in f0, this may also have happened for intensity or duration.

","Semitone transformation was explained and it appears reasonable. ","The figures were not clearly labelled and numbered. "
